time/h,Ecell/V,(Q-Qo)/mA.h/g
6.09722,0.656995,-60.8042
6.10555,0.656286,-60.8875
6.11388,0.655538,-60.9709
6.12222,0.65479,-61.0542
6.13055,0.65412,-61.1375
6.13888,0.65349,-61.2209
6.14722,0.652703,-61.3042
6.15555,0.652073,-61.3875
6.16388,0.651324,-61.4708
6.17222,0.650458,-61.5542
6.18055,0.649789,-61.6375
6.18888,0.649237,-61.7208
6.19722,0.648371,-61.8042
6.20555,0.647702,-61.8875
6.21388,0.647032,-61.9708
6.22222,0.646245,-62.0542
6.23055,0.645536,-62.1375
6.23888,0.644866,-62.2208
6.24722,0.644197,-62.3042
6.25555,0.643528,-62.3875
6.26388,0.64274,-62.4708
6.27222,0.642031,-62.5542
6.28055,0.641322,-62.6375
6.28888,0.640574,-62.7208
6.29722,0.640023,-62.8041
6.30555,0.639117,-62.8875
6.31388,0.638487,-62.9708
6.32222,0.637778,-63.0541
6.33055,0.637148,-63.1375
6.33888,0.6364,-63.2208
6.34722,0.635691,-63.3041
6.35555,0.634904,-63.3875
6.36388,0.634234,-63.4708
6.37222,0.633644,-63.5541
6.38055,0.632896,-63.6375
6.38888,0.632266,-63.7208
6.39722,0.631517,-63.8041
6.40555,0.630769,-63.8875
6.41388,0.630179,-63.9708
6.42222,0.62947,-64.0541
6.43055,0.628682,-64.1374
6.43888,0.627934,-64.2208
6.44722,0.627383,-64.3041
6.45555,0.626635,-64.3874
6.46388,0.625847,-64.4708
6.47222,0.625217,-64.5541
6.48055,0.624587,-64.6374
6.48888,0.623839,-64.7208
6.49722,0.623169,-64.8041
6.50555,0.622539,-64.8874
6.51388,0.62187,-64.9708
6.52222,0.621161,-65.0541
6.53055,0.620373,-65.1374
6.53888,0.619704,-65.2207
6.54722,0.618995,-65.3041
6.55555,0.618365,-65.3874
6.56388,0.617656,-65.4707
6.57222,0.616987,-65.5541
6.58055,0.616239,-65.6374
6.58888,0.615569,-65.7207
6.59722,0.614821,-65.8041
6.60555,0.614191,-65.8874
6.61388,0.613561,-65.9707
6.62222,0.612774,-66.0541
6.63055,0.612144,-66.1374
6.63888,0.611474,-66.2207
6.64722,0.610844,-66.3041
6.65555,0.610096,-66.3874
6.66388,0.609348,-66.4707
6.67222,0.608718,-66.554
6.68055,0.607969,-66.6374
6.68888,0.607261,-66.7207
6.69722,0.606552,-66.804
6.70555,0.605922,-66.8874
6.71388,0.605292,-66.9707
6.72222,0.604701,-67.054
6.73055,0.603914,-67.1374
6.73888,0.603244,-67.2207
6.74722,0.602614,-67.304
6.75555,0.601905,-67.3874
6.76388,0.601275,-67.4707
6.77222,0.600645,-67.554
6.78055,0.599858,-67.6374
6.78888,0.599228,-67.7207
6.79722,0.598519,-67.804
6.80555,0.597849,-67.8873
6.81388,0.59718,-67.9707
6.82222,0.59655,-68.054
6.83055,0.595802,-68.1373
6.83888,0.59525,-68.2207
6.84722,0.594542,-68.304
6.85555,0.593833,-68.3873
6.86388,0.593124,-68.4707
6.87222,0.592533,-68.554
6.88055,0.591943,-68.6373
6.88888,0.591234,-68.7207
6.89722,0.590525,-68.804
6.90555,0.589777,-68.8873
6.91388,0.589147,-68.9706
6.92222,0.588517,-69.054
6.93055,0.587966,-69.1373
6.93888,0.587099,-69.2206
6.94722,0.58643,-69.304
6.95555,0.5858,-69.3873
6.96388,0.585248,-69.4706
6.97222,0.584618,-69.554
6.98055,0.58391,-69.6373
6.98888,0.583161,-69.7206
6.99722,0.582492,-69.804
7.00555,0.581901,-69.8873
7.01388,0.581232,-69.9706
7.02222,0.580523,-70.054
7.03055,0.579736,-70.1373
7.03888,0.579302,-70.2206
7.04722,0.578554,-70.3039
7.05555,0.577845,-70.3873
7.06388,0.577294,-70.4706
7.07222,0.576625,-70.5539
7.08055,0.575955,-70.6373
7.08888,0.575168,-70.7206
7.09722,0.574735,-70.8039
7.10555,0.573908,-70.8873
7.11388,0.573356,-70.9706
7.12222,0.572766,-71.0539
7.13055,0.572057,-71.1373
7.13888,0.571348,-71.2206
7.14722,0.570679,-71.3039
7.15555,0.570167,-71.3872
7.16388,0.569419,-71.4706
7.17222,0.568867,-71.5539
7.18055,0.568198,-71.6372
7.18888,0.567528,-71.7206
7.19722,0.56682,-71.8039
7.20555,0.56619,-71.8872
7.21388,0.56552,-71.9706
7.22222,0.56493,-72.0539
7.23055,0.564221,-72.1372
7.23888,0.56363,-72.2206
7.24722,0.563079,-72.3039
7.25555,0.56237,-72.3872
7.26388,0.561819,-72.4706
7.27222,0.561189,-72.5539
7.28055,0.56044,-72.6372
7.28888,0.55981,-72.7205
7.29722,0.559102,-72.8039
7.30555,0.55855,-72.8872
7.31388,0.557881,-72.9705
7.32222,0.557212,-73.0539
7.33055,0.556621,-73.1372
7.33888,0.55607,-73.2205
7.34722,0.555361,-73.3039
7.35555,0.554691,-73.3872
7.36388,0.554101,-73.4705
7.37222,0.553471,-73.5539
7.38055,0.552841,-73.6372
7.38888,0.552132,-73.7205
7.39722,0.551541,-73.8039
7.40555,0.55099,-73.8872
7.41388,0.550242,-73.9705
7.42222,0.549612,-74.0538
7.43055,0.549139,-74.1372
7.43888,0.54847,-74.2205
7.44722,0.5478,-74.3038
7.45555,0.547131,-74.3872
7.46388,0.54658,-74.4705
7.47222,0.54591,-74.5538
7.48055,0.545241,-74.6372
7.48888,0.544729,-74.7205
7.49722,0.544059,-74.8038
7.50555,0.543351,-74.8872
7.51388,0.542878,-74.9705
7.52222,0.54213,-75.0538
7.53055,0.541618,-75.1371
7.53888,0.540988,-75.2205
7.54722,0.540397,-75.3038
7.55555,0.539728,-75.3871
7.56388,0.539137,-75.4705
7.57222,0.538468,-75.5538
7.58055,0.537719,-75.6371
7.58888,0.537208,-75.7205
7.59722,0.536538,-75.8038
7.60555,0.535948,-75.8871
7.61388,0.535396,-75.9705
7.62222,0.534766,-76.0538
7.63055,0.534176,-76.1371
7.63888,0.533624,-76.2205
7.64722,0.532915,-76.3038
7.65555,0.532364,-76.3871
7.66388,0.531734,-76.4704
7.67222,0.530907,-76.5538
7.68055,0.530474,-76.6371
7.68888,0.529844,-76.7204
7.69722,0.529293,-76.8038
7.70555,0.528623,-76.8871
7.71388,0.528033,-76.9704
7.72222,0.527521,-77.0538
7.73055,0.526851,-77.1371
7.73888,0.526142,-77.2204
7.74722,0.525591,-77.3038
7.75555,0.525001,-77.3871
7.76388,0.52437,-77.4704
7.77222,0.52378,-77.5537
7.78055,0.523189,-77.6371
7.78888,0.522638,-77.7204
7.79722,0.522087,-77.8037
7.80555,0.521338,-77.8871
7.81388,0.520866,-77.9704
7.82222,0.520275,-78.0537
7.83055,0.519645,-78.1371
7.83888,0.518936,-78.2204
7.84722,0.518385,-78.3037
7.85555,0.517873,-78.3871
7.86388,0.517282,-78.4704
7.87222,0.516692,-78.5537
7.88055,0.515983,-78.6371
7.88888,0.515392,-78.7204
7.89722,0.514802,-78.8037
7.90555,0.514132,-78.887
7.91388,0.51366,-78.9704
7.92222,0.513069,-79.0537
7.93055,0.512478,-79.137
7.93888,0.511927,-79.2204
7.94722,0.511297,-79.3037
7.95555,0.510628,-79.387
7.96388,0.509998,-79.4704
7.97222,0.509446,-79.5537
7.98055,0.508895,-79.637
7.98888,0.508304,-79.7204
7.99722,0.507832,-79.8037
8.00555,0.507123,-79.887
8.01388,0.506572,-79.9703
8.02222,0.50606,-80.0537
8.03055,0.505469,-80.137
8.03888,0.5048,-80.2203
8.04722,0.504248,-80.3037
8.05555,0.503618,-80.387
8.06388,0.503106,-80.4703
8.07222,0.502476,-80.5537
8.08055,0.502004,-80.637
8.08888,0.501334,-80.7203
8.09722,0.500862,-80.8037
8.10555,0.500153,-80.887
8.11388,0.499523,-80.9703
8.12222,0.499051,-81.0537
8.13055,0.498421,-81.137
8.13888,0.497909,-81.2203
8.14722,0.497357,-81.3036
8.15555,0.496688,-81.387
8.16388,0.496137,-81.4703
8.17222,0.495703,-81.5536
8.18055,0.495034,-81.637
8.18888,0.494483,-81.7203
8.19722,0.493774,-81.8036
8.20555,0.493262,-81.887
8.21388,0.492789,-81.9703
8.22222,0.492199,-82.0536
8.23055,0.491608,-82.137
8.23888,0.490939,-82.2203
8.24722,0.490427,-82.3036
8.25555,0.489876,-82.387
8.26388,0.489285,-82.4703
8.27222,0.488773,-82.5536
8.28055,0.488143,-82.6369
8.28888,0.48767,-82.7203
8.29722,0.486962,-82.8036
8.30555,0.48645,-82.8869
8.31388,0.485898,-82.9703
8.32222,0.485347,-83.0536
8.33055,0.484796,-83.1369
8.33888,0.484244,-83.2203
8.34722,0.483693,-83.3036
8.35555,0.482984,-83.3869
8.36388,0.482473,-83.4703
8.37222,0.482039,-83.5536
8.38055,0.481449,-83.6369
8.38888,0.480819,-83.7203
8.39722,0.480189,-83.8036
8.40555,0.479795,-83.8869
8.41388,0.479165,-83.9702
8.42222,0.478613,-84.0536
8.43055,0.478023,-84.1369
8.43888,0.477511,-84.2202
8.44722,0.476999,-84.3036
8.45555,0.476369,-84.3869
8.46388,0.475818,-84.4702
8.47222,0.475266,-84.5536
8.48055,0.474676,-84.6369
8.48888,0.474124,-84.7202
8.49722,0.473573,-84.8036
8.50555,0.473101,-84.8869
8.51388,0.47251,-84.9702
8.52222,0.471998,-85.0535
8.53055,0.471407,-85.1369
8.53888,0.470856,-85.2202
8.54722,0.470384,-85.3035
8.55555,0.469832,-85.3869
8.56388,0.469242,-85.4702
8.57222,0.46869,-85.5535
8.58055,0.468296,-85.6369
8.58888,0.467666,-85.7202
8.59722,0.467036,-85.8035
8.60555,0.466525,-85.8869
8.61388,0.466013,-85.9702
8.62222,0.465501,-86.0535
8.63055,0.464871,-86.1369
8.63888,0.464359,-86.2202
8.64722,0.463768,-86.3035
8.65555,0.463177,-86.3868
8.66388,0.462705,-86.4702
8.67222,0.462154,-86.5535
8.68055,0.461602,-86.6368
8.68888,0.461051,-86.7202
8.69722,0.4605,-86.8035
8.70555,0.459988,-86.8868
8.71388,0.459397,-86.9701
8.72222,0.458806,-87.0535
8.73055,0.458334,-87.1368
8.73888,0.457822,-87.2201
8.74722,0.457349,-87.3034
8.75555,0.456798,-87.3868
8.76388,0.456247,-87.4701
8.77222,0.455774,-87.5534
8.78055,0.455144,-87.6368
8.78888,0.454593,-87.7201
8.79722,0.454042,-87.8034
8.80555,0.453569,-87.8867
8.81388,0.453018,-87.9701
8.82222,0.452545,-88.0534
8.83055,0.451994,-88.1367
8.83888,0.451482,-88.22
8.84722,0.451049,-88.3034
8.85555,0.45038,-88.3867
8.86388,0.449868,-88.47
8.87222,0.449395,-88.5534
8.88055,0.448883,-88.6367
8.88888,0.448214,-88.72
8.89722,0.447741,-88.8034
8.90555,0.447269,-88.8867
8.91388,0.446678,-88.97
8.92222,0.446127,-89.0533
8.93055,0.445694,-89.1367
8.93888,0.445142,-89.22
8.94722,0.44463,-89.3033
8.95555,0.44404,-89.3867
8.96388,0.443567,-89.47
8.97222,0.443016,-89.5533
8.98055,0.442465,-89.6367
8.98888,0.442032,-89.72
8.99722,0.441401,-89.8033
9.00555,0.441008,-89.8867
9.01388,0.440378,-89.97
9.02222,0.439945,-90.0533
9.03055,0.439393,-90.1366
9.03888,0.438842,-90.22
9.04722,0.43833,-90.3033
9.05555,0.437857,-90.3866
9.06388,0.437346,-90.47
9.07222,0.436834,-90.5533
9.08055,0.436204,-90.6366
9.08888,0.435692,-90.72
9.09722,0.435219,-90.8033
9.10555,0.434747,-90.8866
9.11388,0.434195,-90.9699
9.12222,0.433644,-91.0533
9.13055,0.433132,-91.1366
9.13888,0.43262,-91.2199
9.14722,0.432187,-91.3033
9.15555,0.431557,-91.3866
9.16388,0.431124,-91.4699
9.17222,0.430612,-91.5533
9.18055,0.430218,-91.6366
9.18888,0.429706,-91.7199
9.19722,0.429194,-91.8033
9.20555,0.428604,-91.8866
9.21388,0.428092,-91.9699
9.22222,0.427501,-92.0532
9.23055,0.427107,-92.1366
9.23888,0.426595,-92.2199
9.24722,0.426044,-92.3032
9.25555,0.425611,-92.3866
9.26388,0.425099,-92.4699
9.27222,0.424548,-92.5532
9.28055,0.424036,-92.6366
9.28888,0.423603,-92.7199
9.29722,0.42313,-92.8032
9.30555,0.422461,-92.8866
9.31388,0.422028,-92.9699
9.32222,0.421555,-93.0532
9.33055,0.420964,-93.1365
9.33888,0.420571,-93.2199
9.34722,0.41998,-93.3032
9.35555,0.419665,-93.3865
9.36388,0.419074,-93.4699
9.37222,0.418523,-93.5532
9.38055,0.417972,-93.6365
9.38888,0.417617,-93.7199
9.39722,0.417027,-93.8032
9.40555,0.416593,-93.8865
9.41388,0.416082,-93.9699
9.42222,0.41553,-94.0532
9.43055,0.415058,-94.1365
9.43888,0.414546,-94.2198
9.44722,0.414073,-94.3032
9.45555,0.413522,-94.3865
9.46388,0.413049,-94.4698
9.47222,0.412734,-94.5532
9.48055,0.412104,-94.6365
9.48888,0.411514,-94.7198
9.49722,0.411081,-94.8032
9.50555,0.410608,-94.8865
9.51388,0.410096,-94.9698
9.52222,0.409702,-95.0532
9.53055,0.409151,-95.1365
9.53888,0.408639,-95.2198
9.54722,0.408088,-95.3031
9.55555,0.407694,-95.3865
9.56388,0.407182,-95.4698
9.57222,0.406749,-95.5531
9.58055,0.406237,-95.6365
9.58888,0.405725,-95.7198
9.59722,0.405213,-95.8031
9.60555,0.404701,-95.8865
9.61388,0.404268,-95.9698
9.62222,0.403717,-96.0531
9.63055,0.403205,-96.1365
9.63888,0.402851,-96.2198
9.64722,0.402339,-96.3031
9.65555,0.401906,-96.3864
9.66388,0.401394,-96.4698
9.67222,0.400921,-96.5531
9.68055,0.40037,-96.6364
9.68888,0.399937,-96.7198
9.69722,0.399425,-96.8031
9.70555,0.398952,-96.8864
9.71388,0.398519,-96.9698
9.72222,0.397968,-97.0531
9.73055,0.397535,-97.1364
9.73888,0.397141,-97.2198
9.74722,0.39659,-97.3031
9.75555,0.396156,-97.3864
9.76388,0.395684,-97.4697
9.77222,0.395211,-97.5531
9.78055,0.394621,-97.6364
9.78888,0.394188,-97.7197
9.79722,0.393676,-97.8031
9.80555,0.393242,-97.8864
9.81388,0.39277,-97.9697
9.82222,0.392376,-98.0531
9.83055,0.391904,-98.1364
9.83888,0.391392,-98.2197
9.84722,0.39088,-98.3031
9.85555,0.390447,-98.3864
9.86388,0.389895,-98.4697
9.87222,0.389541,-98.553
9.88055,0.38899,-98.6364
9.88888,0.388517,-98.7197
9.89722,0.388123,-98.803
9.90555,0.387572,-98.8864
9.91388,0.387139,-98.9697
9.92222,0.386666,-99.053
9.93055,0.386194,-99.1364
9.93888,0.385721,-99.2197
9.94722,0.385249,-99.303
9.95555,0.384816,-99.3863
9.96388,0.384304,-99.4697
9.97222,0.38391,-99.553
9.98055,0.383477,-99.6363
9.98888,0.383044,-99.7197
9.99722,0.382532,-99.803
10.0056,0.38202,-99.8863
10.0139,0.381547,-99.9697
10.0222,0.381193,-100.053
10.0306,0.380681,-100.136
10.0389,0.38013,-100.22
10.0472,0.379736,-100.303
10.0556,0.379303,-100.386
10.0639,0.378791,-100.47
10.0722,0.378318,-100.553
10.0806,0.377885,-100.636
10.0889,0.377294,-100.72
10.0972,0.377058,-100.803
10.1056,0.376507,-100.886
10.1139,0.376074,-100.97
10.1222,0.37568,-101.053
10.1306,0.375207,-101.136
10.1389,0.374696,-101.22
10.1472,0.374262,-101.303
10.1556,0.373829,-101.386
10.1639,0.373357,-101.47
10.1722,0.372924,-101.553
10.1806,0.372372,-101.636
10.1889,0.372018,-101.72
10.1972,0.371545,-101.803
10.2056,0.371152,-101.886
10.2139,0.370679,-101.97
10.2222,0.370246,-102.053
10.2306,0.369734,-102.136
10.2389,0.369261,-102.22
10.2472,0.368868,-102.303
10.2556,0.368395,-102.386
10.2639,0.36808,-102.47
10.2722,0.36745,-102.553
10.2806,0.366977,-102.636
10.2889,0.366623,-102.72
10.2972,0.36619,-102.803
10.3056,0.365678,-102.886
10.3139,0.365324,-102.97
10.3222,0.36489,-103.053
10.3306,0.364418,-103.136
10.3389,0.363985,-103.22
10.3472,0.363512,-103.303
10.3556,0.363,-103.386
10.3639,0.362607,-103.47
10.3722,0.362173,-103.553
10.3806,0.361819,-103.636
10.3889,0.361346,-103.72
10.3972,0.360874,-103.803
10.4056,0.360559,-103.886
10.4139,0.359889,-103.97
10.4222,0.359614,-104.053
10.4306,0.359181,-104.136
10.4389,0.35859,-104.22
10.4472,0.358314,-104.303
10.4556,0.357763,-104.386
10.4639,0.357487,-104.47
10.4722,0.356857,-104.553
10.4806,0.356424,-104.636
10.4889,0.35603,-104.719
10.4972,0.355558,-104.803
10.5056,0.355164,-104.886
10.5139,0.354731,-104.969
10.5222,0.354337,-105.053
10.5306,0.353904,-105.136
10.5389,0.353432,-105.219
10.5472,0.352998,-105.303
10.5556,0.352605,-105.386
10.5639,0.352171,-105.469
10.5722,0.351738,-105.553
10.5806,0.351345,-105.636
10.5889,0.350833,-105.719
10.5972,0.350478,-105.803
10.6056,0.350006,-105.886
10.6139,0.349533,-105.969
10.6222,0.349139,-106.053
10.6306,0.348706,-106.136
10.6389,0.348273,-106.219
10.6472,0.347919,-106.303
10.6556,0.347485,-106.386
10.6639,0.347013,-106.469
10.6722,0.34658,-106.553
10.6806,0.346147,-106.636
10.6889,0.345753,-106.719
10.6972,0.345438,-106.803
10.7056,0.344887,-106.886
10.7139,0.344414,-106.969
10.7222,0.34402,-107.053
10.7306,0.343705,-107.136
10.7389,0.343115,-107.219
10.7472,0.34276,-107.303
10.7556,0.342406,-107.386
10.7639,0.341973,-107.469
10.7722,0.341579,-107.553
10.7806,0.341106,-107.636
10.7889,0.340752,-107.719
10.7972,0.34024,-107.803
10.8056,0.339886,-107.886
10.8139,0.339452,-107.969
10.8222,0.339019,-108.053
10.8306,0.338586,-108.136
10.8389,0.338114,-108.219
10.8472,0.337838,-108.303
10.8556,0.337405,-108.386
10.8639,0.336853,-108.469
10.8722,0.336538,-108.553
10.8806,0.336145,-108.636
10.8889,0.335633,-108.719
10.8972,0.335278,-108.803
10.9056,0.334845,-108.886
10.9139,0.334491,-108.969
10.9222,0.333979,-109.053
10.9306,0.333664,-109.136
10.9389,0.333113,-109.219
10.9472,0.332798,-109.303
10.9556,0.332443,-109.386
10.9639,0.331971,-109.469
10.9722,0.331577,-109.553
10.9806,0.331301,-109.636
10.9889,0.330711,-109.719
10.9972,0.330317,-109.803
11.0056,0.329962,-109.886
11.0139,0.32945,-109.969
11.0222,0.329135,-110.053
11.0306,0.328742,-110.136
11.0389,0.328269,-110.219
11.0472,0.327875,-110.303
11.0556,0.327482,-110.386
11.0639,0.327167,-110.469
11.0722,0.326812,-110.553
11.0806,0.3263,-110.636
11.0889,0.325906,-110.719
11.0972,0.325473,-110.803
11.1056,0.32508,-110.886
11.1139,0.324646,-110.969
11.1222,0.324331,-111.053
11.1306,0.323898,-111.136
11.1389,0.323465,-111.219
11.1472,0.322993,-111.303
11.1556,0.322638,-111.386
11.1639,0.322284,-111.469
11.1722,0.321851,-111.553
11.1806,0.321417,-111.636
11.1889,0.321102,-111.719
11.1972,0.32059,-111.803
11.2056,0.320236,-111.886
11.2139,0.319921,-111.969
11.2222,0.319449,-112.053
11.2306,0.319055,-112.136
11.2389,0.3187,-112.219
11.2472,0.318267,-112.303
11.2556,0.317913,-112.386
11.2639,0.317519,-112.469
11.2722,0.317086,-112.553
11.2806,0.316731,-112.636
11.2889,0.316259,-112.719
11.2972,0.315904,-112.803
11.3056,0.315432,-112.886
11.3139,0.315078,-112.969
11.3222,0.314802,-113.053
11.3306,0.314369,-113.136
11.3389,0.313975,-113.219
11.3472,0.313502,-113.303
11.3556,0.313306,-113.386
11.3639,0.312833,-113.469
11.3722,0.312439,-113.553
11.3806,0.312006,-113.636
11.3889,0.311652,-113.719
11.3972,0.311179,-113.803
11.4056,0.310904,-113.886
11.4139,0.310431,-113.969
11.4222,0.310116,-114.053
11.4306,0.309683,-114.136
11.4389,0.309289,-114.219
11.4472,0.308935,-114.303
11.4556,0.308501,-114.386
11.4639,0.308147,-114.469
11.4722,0.307753,-114.553
11.4806,0.307399,-114.636
11.4889,0.306966,-114.719
11.4972,0.306611,-114.803
11.5056,0.306178,-114.886
11.5139,0.305784,-114.969
11.5222,0.305469,-115.053
11.5306,0.305194,-115.136
11.5389,0.304721,-115.219
11.5472,0.304327,-115.303
11.5556,0.303934,-115.386
11.5639,0.303619,-115.469
11.5722,0.303146,-115.553
11.5806,0.30287,-115.636
11.5889,0.302437,-115.719
11.5972,0.301965,-115.803
11.6056,0.301689,-115.886
11.6139,0.301256,-115.969
11.6222,0.300862,-116.053
11.6306,0.300547,-116.136
11.6389,0.300153,-116.219
11.6472,0.29972,-116.302
11.6556,0.299326,-116.386
11.6639,0.299051,-116.469
11.6722,0.298578,-116.552
11.6806,0.298303,-116.636
11.6889,0.29783,-116.719
11.6972,0.297554,-116.802
11.7056,0.297161,-116.886
11.7139,0.296728,-116.969
11.7222,0.296452,-117.052
11.7306,0.296097,-117.136
11.7389,0.295704,-117.219
11.7472,0.295231,-117.302
11.7556,0.294995,-117.386
11.7639,0.294522,-117.469
11.7722,0.294207,-117.552
11.7806,0.293892,-117.636
11.7889,0.29342,-117.719
11.7972,0.293026,-117.802
11.8056,0.292711,-117.886
11.8139,0.292435,-117.969
11.8222,0.292042,-118.052
11.8306,0.291569,-118.136
11.8389,0.291254,-118.219
11.8472,0.291018,-118.302
11.8556,0.290506,-118.386
11.8639,0.290151,-118.469
11.8722,0.289758,-118.552
11.8806,0.289403,-118.636
11.8889,0.28897,-118.719
11.8972,0.288734,-118.802
11.9056,0.288301,-118.886
11.9139,0.287986,-118.969
11.9222,0.287592,-119.052
11.9306,0.287277,-119.136
11.9389,0.286883,-119.219
11.9472,0.286489,-119.302
11.9556,0.286017,-119.386
11.9639,0.285781,-119.469
11.9722,0.285465,-119.552
11.9806,0.285072,-119.636
11.9889,0.284796,-119.719
11.9972,0.284363,-119.802
12.0056,0.28389,-119.886
12.0139,0.283536,-119.969
12.0222,0.283221,-120.052
12.0306,0.282945,-120.136
12.0389,0.282512,-120.219
12.0472,0.282197,-120.302
12.0556,0.281803,-120.386
12.0639,0.281528,-120.469
12.0722,0.281055,-120.552
12.0806,0.280819,-120.636
12.0889,0.280465,-120.719
12.0972,0.280149,-120.802
12.1056,0.279677,-120.886
12.1139,0.279323,-120.969
12.1222,0.279008,-121.052
12.1306,0.278614,-121.136
12.1389,0.278338,-121.219
12.1472,0.277984,-121.302
12.1556,0.277551,-121.386
12.1639,0.277275,-121.469
12.1722,0.276881,-121.552
12.1806,0.276448,-121.636
12.1889,0.276212,-121.719
12.1972,0.275818,-121.802
12.2056,0.275464,-121.886
12.2139,0.275109,-121.969
12.2222,0.274755,-122.052
12.2306,0.27444,-122.136
12.2389,0.274085,-122.219
12.2472,0.27381,-122.302
12.2556,0.273337,-122.386
12.2639,0.273022,-122.469
12.2722,0.272668,-122.552
12.2806,0.272235,-122.636
12.2889,0.272038,-122.719
12.2972,0.271683,-122.802
12.3056,0.27125,-122.886
12.3139,0.270974,-122.969
12.3222,0.270699,-123.052
12.3306,0.270108,-123.136
12.3389,0.269872,-123.219
12.3472,0.269517,-123.302
12.3556,0.269281,-123.386
12.3639,0.268887,-123.469
12.3722,0.268533,-123.552
12.3806,0.268336,-123.636
12.3889,0.267785,-123.719
12.3972,0.267588,-123.802
12.4056,0.267234,-123.886
12.4139,0.266879,-123.969
12.4222,0.266604,-124.052
12.4306,0.266131,-124.136
12.4389,0.265895,-124.219
12.4472,0.265501,-124.302
12.4556,0.265147,-124.386
12.4639,0.264792,-124.469
12.4722,0.264517,-124.552
12.4806,0.264083,-124.636
12.4889,0.263768,-124.719
12.4972,0.263532,-124.802
12.5056,0.263138,-124.886
12.5139,0.262784,-124.969
12.5222,0.262429,-125.052
12.5306,0.262193,-125.136
12.5389,0.261799,-125.219
12.5472,0.261366,-125.302
12.5556,0.26113,-125.386
12.5639,0.260854,-125.469
12.5722,0.260421,-125.552
12.5806,0.260185,-125.636
12.5889,0.259752,-125.719
12.5972,0.259437,-125.802
12.6056,0.259082,-125.886
12.6139,0.258728,-125.969
12.6222,0.258374,-126.052
12.6306,0.258059,-126.136
12.6389,0.257704,-126.219
12.6472,0.257507,-126.302
12.6556,0.257074,-126.386
12.6639,0.256798,-126.469
12.6722,0.256444,-126.552
12.6806,0.25609,-126.636
12.6889,0.255775,-126.719
12.6972,0.25542,-126.802
12.7056,0.255105,-126.886
12.7139,0.254869,-126.969
12.7222,0.254515,-127.052
12.7306,0.254239,-127.136
12.7389,0.253845,-127.219
12.7472,0.253491,-127.302
12.7556,0.253136,-127.386
12.7639,0.252861,-127.469
12.7722,0.252506,-127.552
12.7806,0.252113,-127.636
12.7889,0.251797,-127.719
12.7972,0.251561,-127.802
12.8056,0.251286,-127.886
12.8139,0.250931,-127.969
12.8222,0.250498,-128.052
12.8306,0.250183,-128.136
12.8389,0.249947,-128.219
12.8472,0.249632,-128.302
12.8556,0.249277,-128.386
12.8639,0.248884,-128.469
12.8722,0.248608,-128.552
12.8806,0.248253,-128.636
12.8889,0.247899,-128.719
12.8972,0.247623,-128.802
12.9056,0.247427,-128.886
12.9139,0.247112,-128.969
12.9222,0.246797,-129.052
12.9306,0.246363,-129.136
12.9389,0.246088,-129.219
12.9472,0.245773,-129.302
12.9556,0.245497,-129.386
12.9639,0.245221,-129.469
12.9722,0.244906,-129.552
12.9806,0.244473,-129.636
12.9889,0.244237,-129.719
12.9972,0.243922,-129.802
13.0056,0.243528,-129.886
13.0139,0.243253,-129.969
13.0222,0.242977,-130.052
13.0306,0.242544,-130.136
13.0389,0.242229,-130.219
13.0472,0.242032,-130.302
13.0556,0.241599,-130.386
13.0639,0.241362,-130.469
13.0722,0.241008,-130.552
13.0806,0.240732,-130.636
13.0889,0.240378,-130.719
13.0972,0.240063,-130.802
13.1056,0.239827,-130.886
13.1139,0.239472,-130.969
13.1222,0.239118,-131.052
13.1306,0.238803,-131.136
13.1389,0.238567,-131.219
13.1472,0.238212,-131.302
13.1556,0.237937,-131.386
13.1639,0.237582,-131.469
13.1722,0.237267,-131.552
13.1806,0.236952,-131.636
13.1889,0.236598,-131.719
13.1972,0.236283,-131.802
13.2056,0.236086,-131.886
13.2139,0.235771,-131.969
13.2222,0.235377,-132.052
13.2306,0.235141,-132.136
13.2389,0.234826,-132.219
13.2472,0.234511,-132.302
13.2556,0.234156,-132.386
13.2639,0.233959,-132.469
13.2722,0.233487,-132.552
13.2806,0.233329,-132.636
13.2889,0.232975,-132.719
13.2972,0.232778,-132.802
13.3056,0.232384,-132.886
13.3139,0.232069,-132.969
13.3222,0.231912,-133.052
13.3306,0.231439,-133.136
13.3389,0.231242,-133.219
13.3472,0.230927,-133.302
13.3556,0.230573,-133.386
13.3639,0.230297,-133.469
13.3722,0.229943,-133.552
13.3806,0.229667,-133.636
13.3889,0.229352,-133.719
13.3972,0.228998,-133.802
13.4056,0.22884,-133.885
13.4139,0.228407,-133.969
13.4222,0.228171,-134.052
13.4306,0.227895,-134.135
